STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,FREQ,Fréquence d'observation,TIME_PERIOD,Période de temps,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unité de mesure,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie,BASE_PER,Période de base,METHODOLOGY,Méthode,DECIMALS,Decimals,PRICE_BASE,Ajustement,ADJUSTMENT,Base de prix
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDP,"Produit intérieur brut, valeur nominale, aux prix du marché",Q,Trimestrielle,2026-Q3,,3105332046975.6,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDP,"Produit intérieur brut, valeur nominale, aux prix du marché",Q,Trimestrielle,2026-Q2,,3082390478171.73,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,GDP,"Produit intérieur brut, valeur nominale, aux prix du marché",Q,Trimestrielle,2026-Q1,,3060194255030.23,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2025-Q3,,1.41744735512006,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2025-Q2,,1.63059814926225,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2001-Q1,,1.43379693122992,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2000-Q4,,2.09525438887007,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2000-Q3,,2.05017132504379,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2000-Q2,,1.5326603173482,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2000-Q1,,1.56815247976755,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2004-Q1,,2.0460330153815,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2003-Q4,,2.37048190515273,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2003-Q3,,2.06191361305112,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2003-Q2,,1.90465396625487,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2003-Q1,,2.34850054423428,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2002-Q4,,2.05291649192883,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2002-Q3,,1.72216711696471,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2002-Q2,,1.6909444423554,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2002-Q1,,2.29128393956886,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2001-Q4,,1.52415902355622,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2001-Q3,,1.93919594905915,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2001-Q2,,2.232966256952,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2010-Q4,,1.8835643717462,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2010-Q3,,1.78906050076941,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2010-Q2,,1.8551408090586,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2010-Q1,,1.42703571663741,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2009-Q4,,0.421208430132296,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2009-Q3,,-0.42133616666662,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2009-Q2,,-0.247821840074195,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2009-Q1,,0.662962583469707,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2008-Q4,,2.03569839723407,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2008-Q3,,3.66384374698927,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2008-Q2,,3.66446225574393,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2008-Q1,,3.29221261593197,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2007-Q4,,2.54430900364984,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2007-Q3,,1.34662407475702,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2007-Q2,,1.22610187862188,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2007-Q1,,1.28714721826618,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2006-Q4,,1.50626344693387,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2006-Q3,,1.90399433840956,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2006-Q2,,2.14834361801019,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2006-Q1,,2.01341461055885,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2005-Q4,,1.8384257746585,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2005-Q3,,2.00652945478647,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2005-Q2,,1.78826908437703,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2005-Q1,,1.92416623348916,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2004-Q4,,2.24619566601666,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2004-Q3,,2.45426750985318,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2004-Q2,,2.59959022380987,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2025-Q1,,1.92205696706742,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2024-Q4,,2.04283253520022,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2024-Q3,,2.11725292859205,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2024-Q2,,2.48590259868359,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2024-Q1,,3.00955733914994,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2023-Q4,,4.18435497950345,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2023-Q3,,5.49226349717408,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2023-Q2,,6.04939856767639,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2023-Q1,,7.0080886313911,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2022-Q4,,6.99009725328455,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2022-Q3,,6.52686277984671,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2022-Q2,,5.89327920822608,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2022-Q1,,4.1769781001187,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2021-Q4,,3.37590606543384,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2021-Q3,,2.1868908269076,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2021-Q2,,1.7411553882088,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2021-Q1,,0.957971928318088,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2020-Q4,,0.118415167391959,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2020-Q3,,0.348239471367336,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2020-Q2,,0.325589687759532,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2020-Q1,,1.31270739713169,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2019-Q4,,1.28796787445852,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2019-Q3,,1.1876184134251,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2019-Q2,,1.31015240914256,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2019-Q1,,1.4086730461385,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2018-Q4,,2.209120144499,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2018-Q3,,2.5294298709175,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2018-Q2,,2.15890511919659,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2018-Q1,,1.49709423849741,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2017-Q4,,1.22610341628689,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2017-Q3,,0.921010926043493,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2017-Q2,,1.03285174609704,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2017-Q1,,1.47098752462574,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2016-Q4,,0.650546852649413,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2016-Q3,,0.409978633770066,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2016-Q2,,0.0884256814363908,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2016-Q1,,0.0700379955080024,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2015-Q4,,0.172708813159076,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2015-Q3,,0.118233953109069,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2015-Q2,,0.268046738014661,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2015-Q1,,-0.212118343408733,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2014-Q4,,0.335131763069313,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2014-Q3,,0.46612400278326,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2014-Q2,,0.75613791896771,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2014-Q1,,0.888483109675605,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,CPIH_YTYPCT,Inflation globale harmonisée,Q,Trimestrielle,2013-Q4,,0.769686318663943,,,,GR,Taux de croissance,0,Units,,,2020,,,,2,Two,,,,
